"URL","DATETIME","OONI_URL","FIRST307HEADERS"
"https://www.amnesty.org/","2017-10-16 08:42:35","https://api.ooni.io/files/download/2017-10-17/20171016T083936Z-EG-AS8452-web_connectivity-20171016T083938Z_AS8452_u1X7Zkc2fuw6zr75HCkwvXZWr18HtpMdaUXGU4QPCHek0bePVi-0.2.0-probe.json","Access-Control-Allow-Origin: *
X-XSS-Protection: 1; mode=block
Strict-Transport-Security: max-age=15768000
Content-Type: text/html; charset=UTF-8
Server: Microsoft-IIS/8.0
X-UA-Compatible: IE=Edge,chrome=1
Date: Mon, 16 Oct 2017 08:42:49 GMT
Set-Cookie: ARRAffinity=bbc0b210498859e04854b13e57b2b2cd25ee6374f491d2bfbbe38c305cbfd27a;Path=/;HttpOnly;Domain=www.amnesty.org
Location: https://www.amnesty.org/en/"
"http://www.amnesty.org/","2017-10-16 08:45:32","https://api.ooni.io/files/download/2017-10-17/20171016T083936Z-EG-AS8452-web_connectivity-20171016T083938Z_AS8452_u1X7Zkc2fuw6zr75HCkwvXZWr18HtpMdaUXGU4QPCHek0bePVi-0.2.0-probe.json","Access-Control-Allow-Origin: *
X-XSS-Protection: 1; mode=block
Strict-Transport-Security: max-age=15768000
Content-Type: text/html; charset=UTF-8
Server: Microsoft-IIS/8.0
X-UA-Compatible: IE=Edge,chrome=1
Date: Mon, 16 Oct 2017 08:45:49 GMT
Set-Cookie: ARRAffinity=c33cdebf5b0f427fdd331f28322f183c95c5320c0c952d9194ad7ce9867c2eaa;Path=/;HttpOnly;Domain=www.amnesty.org
Location: http://www.amnesty.org/en/"
"http://www.copticpope.org","2017-07-15 01:23:21","https://api.ooni.io/files/download/2017-07-16/20170715T011000Z-EG-AS8452-web_connectivity-20170715T011001Z_AS8452_VacRwDh9nZZzb8SIPmgdtutJJ2UoymkxBc87s28UUEqxUHODS2-0.2.0-probe.json","Location: http://static.dbmads.com/static.html"
"http://www.stshenouda.com","2018-01-03 13:50:03","https://api.ooni.io/files/download/2018-01-04/20180103T131457Z-EG-AS36935-web_connectivity-20180103T131521Z_AS36935_4iaqfAGjWfIxPD0u30nvbk2YtCp9UHpH5kcSUFy919YXnsxlsS-0.2.0-probe.json","Date: Wed, 03 Jan 2018 13:54:12 GMT
Location: http://static.dbmads.com/static.html"
"http://www.likud.org.il","2018-01-03 14:25:47","https://api.ooni.io/files/download/2018-01-04/20180103T131457Z-EG-AS36935-web_connectivity-20180103T131521Z_AS36935_4iaqfAGjWfIxPD0u30nvbk2YtCp9UHpH5kcSUFy919YXnsxlsS-0.2.0-probe.json","Date: Wed, 03 Jan 2018 14:25:48 GMT
Location: http://static.dbmads.com/static.html"
"http://www.mod.gov.il","2018-01-03 14:25:54","https://api.ooni.io/files/download/2018-01-04/20180103T131457Z-EG-AS36935-web_connectivity-20180103T131521Z_AS36935_4iaqfAGjWfIxPD0u30nvbk2YtCp9UHpH5kcSUFy919YXnsxlsS-0.2.0-probe.json","Date: Wed, 03 Jan 2018 14:25:55 GMT
Location: http://static.dbmads.com/static.html"
"http://www.connectionvpn.com","2018-01-03 14:25:28","https://api.ooni.io/files/download/2018-01-04/20180103T131457Z-EG-AS36935-web_connectivity-20180103T131521Z_AS36935_4iaqfAGjWfIxPD0u30nvbk2YtCp9UHpH5kcSUFy919YXnsxlsS-0.2.0-probe.json","Date: Wed, 03 Jan 2018 14:27:02 GMT
Location: http://static.dbmads.com/static.html"
"http://www.easy-hide-ip.com","2018-01-03 14:56:45","https://api.ooni.io/files/download/2018-01-04/20180103T131457Z-EG-AS36935-web_connectivity-20180103T131521Z_AS36935_4iaqfAGjWfIxPD0u30nvbk2YtCp9UHpH5kcSUFy919YXnsxlsS-0.2.0-probe.json","Server: nginx
Date: Wed, 03 Jan 2018 14:56:45 GMT
Location: https://easy-hide-ip.com/
Content-Type: text/html"
"http://reliefweb.int/","2017-10-19 11:22:10","https://api.ooni.io/files/download/2017-10-20/20171019T110523Z-EG-AS8452-web_connectivity-20171019T110524Z_AS8452_UftH0FuaarATpgKLgAATh2NeUA3a9JSv9vlodLzgTkng04Swrv-0.2.0-probe.json","X-Varnish-TTL: 0.000
X-Content-Options: nosniff
Content-Type: text/html
X-XSS-Protection: 1; mode=block
Server: nginx
Via: 1.1 varnish-v4
Set-Cookie: __bm-hap_hKBcutrqRn9rEZDW=S2; path=/; HttpOnly; Secure
Location: https://reliefweb.int/
Age: 0
Cache-Control: no-cache, no-store, must-revalidate
X-Varnish: 93564461
Date: Thu, 19 Oct 2017 11:22:15 GMT
X-Varnish-Server: rwint-varnish"
"https://www.amnesty.org/","2017-10-19 11:29:13","https://api.ooni.io/files/download/2017-10-20/20171019T110523Z-EG-AS8452-web_connectivity-20171019T110524Z_AS8452_UftH0FuaarATpgKLgAATh2NeUA3a9JSv9vlodLzgTkng04Swrv-0.2.0-probe.json","Access-Control-Allow-Origin: *
X-XSS-Protection: 1; mode=block
Strict-Transport-Security: max-age=15768000
Content-Type: text/html; charset=UTF-8
Server: Microsoft-IIS/8.0
X-UA-Compatible: IE=Edge,chrome=1
Date: Thu, 19 Oct 2017 11:29:16 GMT
Set-Cookie: ARRAffinity=c33cdebf5b0f427fdd331f28322f183c95c5320c0c952d9194ad7ce9867c2eaa;Path=/;HttpOnly;Domain=www.amnesty.org
Location: https://www.amnesty.org/en/"
"http://www.vpntunnel.se","2017-11-14 04:41:28","https://api.ooni.io/files/download/2017-11-15/20171114T040948Z-EG-AS36935-web_connectivity-20171114T040952Z_AS36935_CdEUDi2uyZhRx60M5lbhZznPVTTZTU1hpiFvJLPY3O6nK5xXad-0.2.0-probe.json","Server: nginx
Date: Tue, 14 Nov 2017 04:41:32 GMT
Location: https://vpntunnel.com/
Content-Type: text/html"
"http://reliefweb.int/","2017-11-02 00:55:25","https://api.ooni.io/files/download/2017-11-03/20171102T003707Z-EG-AS37069-web_connectivity-20171102T003709Z_AS37069_ZdJCo8YQZbhhcKERnsm2MpUQtHXEl0VBmxWClPygcNYkxth1tS-0.2.0-probe.json","X-Varnish-TTL: 0.000
X-Content-Options: nosniff
Content-Type: text/html
X-XSS-Protection: 1; mode=block
Server: nginx
Via: 1.1 varnish-v4
Set-Cookie: __bm-hap_hKBcutrqRn9rEZDW=S2; path=/; HttpOnly; Secure
Location: https://reliefweb.int/
Age: 0
Cache-Control: no-cache, no-store, must-revalidate
X-Varnish: 205879727
Date: Thu, 02 Nov 2017 00:55:26 GMT
X-Varnish-Server: rwint-varnish"
"https://www.amnesty.org/","2017-11-02 01:04:35","https://api.ooni.io/files/download/2017-11-03/20171102T003707Z-EG-AS37069-web_connectivity-20171102T003709Z_AS37069_ZdJCo8YQZbhhcKERnsm2MpUQtHXEl0VBmxWClPygcNYkxth1tS-0.2.0-probe.json","Access-Control-Allow-Origin: *
X-XSS-Protection: 1; mode=block
Strict-Transport-Security: max-age=15768000
Content-Type: text/html; charset=UTF-8
Server: Microsoft-IIS/8.0
X-UA-Compatible: IE=Edge,chrome=1
Date: Thu, 02 Nov 2017 01:04:38 GMT
Set-Cookie: ARRAffinity=bbbd09a17ceef93963070040528e1405673ecbceb9e078aa94dace03a82290be;Path=/;HttpOnly;Domain=www.amnesty.org
Location: https://www.amnesty.org/en/"
"http://www.blizzard.com","2017-11-02 01:09:23","https://api.ooni.io/files/download/2017-11-03/20171102T003707Z-EG-AS37069-web_connectivity-20171102T003709Z_AS37069_ZdJCo8YQZbhhcKERnsm2MpUQtHXEl0VBmxWClPygcNYkxth1tS-0.2.0-probe.json","Server: nginx/1.13.3
Date: Thu, 02 Nov 2017 01:09:30 GMT
Location: https://www.blizzard.com/
Content-Type: text/html"
"http://reliefweb.int/","2018-01-11 00:49:26","https://api.ooni.io/files/download/2018-01-12/20180111T003604Z-EG-AS20928-web_connectivity-20180111T003605Z_AS20928_SydlbuLVJjCTE1JfByX0d5n4z1AZF6LY1YGLsyKxTdqDjy5Nta-0.2.0-probe.json","X-Varnish-TTL: 0.000
X-Content-Options: nosniff
Content-Type: text/html
X-XSS-Protection: 1; mode=block
Server: nginx
Via: 1.1 varnish-v4
Set-Cookie: __bm-hap_hKBcutrqRn9rEZDW=S2; path=/; HttpOnly; Secure
Location: https://reliefweb.int/
Age: 0
Cache-Control: no-cache, no-store, must-revalidate
X-Varnish: 200026001
Date: Thu, 11 Jan 2018 00:49:29 GMT
X-Varnish-Server: rwint-varnish"
"https://www.amnesty.org/","2018-01-11 00:57:48","https://api.ooni.io/files/download/2018-01-12/20180111T003604Z-EG-AS20928-web_connectivity-20180111T003605Z_AS20928_SydlbuLVJjCTE1JfByX0d5n4z1AZF6LY1YGLsyKxTdqDjy5Nta-0.2.0-probe.json","Access-Control-Allow-Origin: *
X-XSS-Protection: 1; mode=block
Strict-Transport-Security: max-age=15768000
Content-Type: text/html; charset=UTF-8
Server: Microsoft-IIS/10.0
X-UA-Compatible: IE=Edge,chrome=1
Date: Thu, 11 Jan 2018 00:57:49 GMT
Set-Cookie: ARRAffinity=8e7cdee1ecdd5dfad33ea440b6f63a06f52a808430d262066bd20433f51db698;Path=/;HttpOnly;Domain=www.amnesty.org
Location: https://www.amnesty.org/en/"
"http://www.blizzard.com","2018-01-11 01:00:39","https://api.ooni.io/files/download/2018-01-12/20180111T003604Z-EG-AS20928-web_connectivity-20180111T003605Z_AS20928_SydlbuLVJjCTE1JfByX0d5n4z1AZF6LY1YGLsyKxTdqDjy5Nta-0.2.0-probe.json","Server: nginx/1.13.3
Date: Thu, 11 Jan 2018 01:00:41 GMT
Location: https://www.blizzard.com/
Content-Type: text/html"
"http://www.easy-hide-ip.com","2017-12-12 01:52:57","https://api.ooni.io/files/download/2017-12-13/20171212T010358Z-EG-AS20928-web_connectivity-20171212T010359Z_AS20928_115Xh0gWm8OKPnqlGf73S6nC9GfJpJZK4YeR0XAvW6XRGDo6Vo-0.2.0-probe.json","Server: nginx
Date: Tue, 12 Dec 2017 01:52:57 GMT
Location: https://easy-hide-ip.com/
Content-Type: text/html"
"http://www.vpntunnel.se","2017-12-12 01:57:53","https://api.ooni.io/files/download/2017-12-13/20171212T010358Z-EG-AS20928-web_connectivity-20171212T010359Z_AS20928_115Xh0gWm8OKPnqlGf73S6nC9GfJpJZK4YeR0XAvW6XRGDo6Vo-0.2.0-probe.json","Server: nginx
Date: Tue, 12 Dec 2017 01:57:54 GMT
Location: https://vpntunnel.com/
Content-Type: text/html"
"https://www.amnesty.org/","2017-09-12 02:30:14","https://api.ooni.io/files/download/2017-09-13/20170912T021120Z-EG-AS8452-web_connectivity-20170912T021120Z_AS8452_ifFVw0lcz3he4PF0RSwRWbKzi2ExbtzGPRw2nB6bjMU2Mvb7uA-0.2.0-probe.json","Access-Control-Allow-Origin: *
X-XSS-Protection: 1; mode=block
Strict-Transport-Security: max-age=15768000
Content-Type: text/html; charset=UTF-8
Server: Microsoft-IIS/8.0
X-UA-Compatible: IE=Edge,chrome=1
Date: Tue, 12 Sep 2017 02:30:13 GMT
Set-Cookie: ARRAffinity=136ead941a19baf9a74bd41f746b55cb14e4cf321e040e50f7bd8162d430922d;Path=/;HttpOnly;Domain=www.amnesty.org
Location: https://www.amnesty.org/en/"
"http://reliefweb.int/","2018-01-30 14:00:26","https://api.ooni.io/files/download/2018-01-31/20180130T140004Z-EG-AS8452-web_connectivity-20180130T140010Z_AS8452_BKSiWcPRrZYkCsBfnZmXgZ23CzqQnIOfDCOcVS5gGP7mP7uWjw-0.2.0-probe.json","X-XSS-Protection: 1; mode=block
Content-Type: text/html
Via: 1.1 varnish-v4
Server: nginx
X-Content-Options: nosniff
Set-Cookie: __bm-hap_hKBcutrqRn9rEZDW=S1; path=/; HttpOnly; Secure
Location: https://reliefweb.int/
Age: 0
Cache-Control: no-cache, no-store, must-revalidate
X-Varnish: 69174897
Content-Length: 180
X-Varnish-TTL: 0.000
Date: Tue, 30 Jan 2018 14:00:29 GMT
X-Varnish-Server: rwint-varnish"
"http://www.amnesty.org","2016-09-06 06:23:38","https://api.ooni.io/files/download/2016-09-07/20160906T061411Z-EG-AS20928-web_connectivity-20160906T061209Z_AS20928_nV7V5c37ew4LXYBGt4S0y6u47n1aGIIORGucuo742Jd3UuVyC3-0.2.0-probe.json","Access-Control-Allow-Origin: *
X-XSS-Protection: 1; mode=block
Content-Type: text/html; charset=UTF-8
Strict-Transport-Security: max-age=15768000
X-UA-Compatible: IE=Edge,chrome=1
Date: Tue, 06 Sep 2016 06:23:38 GMT
Location: http://www.amnesty.org/en/"
"http://www.gnupg.org","2016-09-06 06:33:44","https://api.ooni.io/files/download/2016-09-07/20160906T061411Z-EG-AS20928-web_connectivity-20160906T061209Z_AS20928_nV7V5c37ew4LXYBGt4S0y6u47n1aGIIORGucuo742Jd3UuVyC3-0.2.0-probe.json","Location: https://www.gnupg.org/
Content-Type: text/html"
"https://www.amnesty.org/","2017-05-29 11:35:49","https://api.ooni.io/files/download/2017-05-30/20170529T110451Z-EG-AS8452-web_connectivity-20170529T110451Z_AS8452_wMwKCA7vz09v9YX0e8XoDZ9f9sYrrxNdkv4Y877dRsv6jXkItR-0.2.0-probe.json","Access-Control-Allow-Origin: *
X-XSS-Protection: 1; mode=block
Content-Type: text/html; charset=UTF-8
Strict-Transport-Security: max-age=15768000
X-UA-Compatible: IE=Edge,chrome=1
Date: Mon, 29 May 2017 11:35:51 GMT
Location: https://www.amnesty.org/en/"
"https://www.amnesty.org/","2017-03-19 00:12:28","https://api.ooni.io/files/download/2017-03-20/20170319T000036Z-EG-AS8452-web_connectivity-20170319T000037Z_AS8452_mNmqI9PesbboQh6to3eKlZ8StcNb97VEc5sRB7v11ipFN4sRMS-0.2.0-probe.json","Access-Control-Allow-Origin: *
X-XSS-Protection: 1; mode=block
Content-Type: text/html; charset=UTF-8
Strict-Transport-Security: max-age=15768000
X-UA-Compatible: IE=Edge,chrome=1
Date: Sun, 19 Mar 2017 00:12:29 GMT
Location: https://www.amnesty.org/en/"
"http://www.metacrawler.com","2017-03-19 00:30:59","https://api.ooni.io/files/download/2017-03-20/20170319T000036Z-EG-AS8452-web_connectivity-20170319T000037Z_AS8452_mNmqI9PesbboQh6to3eKlZ8StcNb97VEc5sRB7v11ipFN4sRMS-0.2.0-probe.json","Set-Cookie: om_userid=jXLYWAkJhE28lrs2dnzz; Expires=Mon, 19-Mar-18 00:31:07 GMT; Path=/
Date: Sun, 19 Mar 2017 00:31:08 GMT
Location: http://omblockedips.com/?honeypot&params=taq8zNyHICk1o0eHGHuX-ZlJGa1lBdqTx8Y14eaJLMQVhiUUr-aNXGvGqSsbdRS8tYToCZdQVuIRtCeHWXde3e29FdlcjOfl5el7JDqZFA84TRFdwCULwUSTyvTePEbQ87S3B9V1gFIDRJZXUQgqvotMuoQDkqnmDWK7GZNp7xVqLXa-RF0r7TaN36rK-swD
Content-Type: text/html; charset=utf-8
Server: openresty/1.11.2.2"
"https://www.amnesty.org/","2017-12-23 16:02:41","https://api.ooni.io/files/download/2017-12-24/20171223T160150Z-EG-AS8452-web_connectivity-20171223T160358Z_AS8452_TnDSOqVmtX0sHrkE4dbl9R4VOZf0o6OscDV145ZISoIER4Shvt-0.2.0-probe.json","Access-Control-Allow-Origin: *
X-XSS-Protection: 1; mode=block
Strict-Transport-Security: max-age=15768000
Content-Type: text/html; charset=UTF-8
Server: Microsoft-IIS/10.0
Content-Length: 150
Date: Sat, 23 Dec 2017 16:04:43 GMT
X-UA-Compatible: IE=Edge,chrome=1
Set-Cookie: ARRAffinity=0a7c27f9a984dc5f41af72a8d83a879416bc10a87f4e2fac4a80123dd531cb20;Path=/;HttpOnly;Domain=www.amnesty.org
Location: https://www.amnesty.org/en/"
"http://reliefweb.int/","2017-09-19 00:17:00","https://api.ooni.io/files/download/2017-09-20/20170919T000049Z-EG-AS8452-web_connectivity-20170919T000050Z_AS8452_IJlXMIL8ygL2PRJF6jgMNvLCJpNpotyr0CQ72oa31NzYrw3EpD-0.2.0-probe.json","X-Varnish-TTL: 0.000
X-Content-Options: nosniff
Content-Type: text/html
X-XSS-Protection: 1; mode=block
Server: nginx
Via: 1.1 varnish-v4
Set-Cookie: __bm-hap_hKBcutrqRn9rEZDW=S1; path=/
Location: https://reliefweb.int/
Age: 0
Cache-Control: no-cache, no-store, must-revalidate
X-Varnish: 116462827
Date: Tue, 19 Sep 2017 00:17:01 GMT
X-Varnish-Server: rwint-varnish"
"https://www.amnesty.org/","2017-09-19 00:23:09","https://api.ooni.io/files/download/2017-09-20/20170919T000049Z-EG-AS8452-web_connectivity-20170919T000050Z_AS8452_IJlXMIL8ygL2PRJF6jgMNvLCJpNpotyr0CQ72oa31NzYrw3EpD-0.2.0-probe.json","Access-Control-Allow-Origin: *
X-XSS-Protection: 1; mode=block
Strict-Transport-Security: max-age=15768000
Content-Type: text/html; charset=UTF-8
Server: Microsoft-IIS/8.0
X-UA-Compatible: IE=Edge,chrome=1
Date: Tue, 19 Sep 2017 00:23:09 GMT
Set-Cookie: ARRAffinity=68eda2333691511c17b2574619a79876611dd86be1c55aa848d58cf2408b7c02;Path=/;HttpOnly;Domain=www.amnesty.org
Location: https://www.amnesty.org/en/"
"http://reliefweb.int/","2017-11-13 00:19:49","https://api.ooni.io/files/download/2017-11-14/20171113T000459Z-EG-AS37069-web_connectivity-20171113T000501Z_AS37069_vJ1upn3ONco4WSoSqwmvuyeaGUcv1WduTAfmWK10vLO21yae1w-0.2.0-probe.json","X-Varnish-TTL: 0.000
X-Content-Options: nosniff
Content-Type: text/html
X-XSS-Protection: 1; mode=block
Server: nginx
Via: 1.1 varnish-v4
Set-Cookie: __bm-hap_hKBcutrqRn9rEZDW=S1; path=/; HttpOnly; Secure
Location: https://reliefweb.int/
Age: 0
Cache-Control: no-cache, no-store, must-revalidate
X-Varnish: 976407121
Date: Mon, 13 Nov 2017 00:19:53 GMT
X-Varnish-Server: rwint-varnish"
"https://www.amnesty.org/","2017-11-13 00:27:39","https://api.ooni.io/files/download/2017-11-14/20171113T000459Z-EG-AS37069-web_connectivity-20171113T000501Z_AS37069_vJ1upn3ONco4WSoSqwmvuyeaGUcv1WduTAfmWK10vLO21yae1w-0.2.0-probe.json","Access-Control-Allow-Origin: *
X-XSS-Protection: 1; mode=block
Strict-Transport-Security: max-age=15768000
Content-Type: text/html; charset=UTF-8
Server: Microsoft-IIS/8.0
X-UA-Compatible: IE=Edge,chrome=1
Date: Mon, 13 Nov 2017 00:27:40 GMT
Set-Cookie: ARRAffinity=0e620387664f656d9541c5bdbe8212bf1f49b6890c45c520fb65fba7c5240709;Path=/;HttpOnly;Domain=www.amnesty.org
Location: https://www.amnesty.org/en/"
"http://www.blizzard.com","2017-11-13 00:32:44","https://api.ooni.io/files/download/2017-11-14/20171113T000459Z-EG-AS37069-web_connectivity-20171113T000501Z_AS37069_vJ1upn3ONco4WSoSqwmvuyeaGUcv1WduTAfmWK10vLO21yae1w-0.2.0-probe.json","Server: nginx/1.13.3
Date: Mon, 13 Nov 2017 00:32:45 GMT
Location: https://www.blizzard.com/
Content-Type: text/html"
"http://reliefweb.int/","2017-11-11 06:33:52","https://api.ooni.io/files/download/2017-11-12/20171111T063246Z-EG-AS24863-web_connectivity-20171111T063249Z_AS24863_iqrcGWf5bcKL8b6EvaGIQyKrb7nudJddAyC8jZH6QycKmvUprJ-0.2.0-probe.json","X-XSS-Protection: 1; mode=block
Content-Type: text/html
Via: 1.1 varnish-v4
Server: nginx
X-Content-Options: nosniff
Set-Cookie: __bm-hap_hKBcutrqRn9rEZDW=S1; path=/; HttpOnly; Secure
Location: https://reliefweb.int/
Age: 0
Cache-Control: no-cache, no-store, must-revalidate
X-Varnish: 968771338
Content-Length: 180
X-Varnish-TTL: 0.000
Date: Sat, 11 Nov 2017 06:33:55 GMT
X-Varnish-Server: rwint-varnish"
"http://www.copticpope.org","2017-11-19 09:51:45","https://api.ooni.io/files/download/2017-11-20/20171119T093550Z-EG-AS8452-web_connectivity-20171119T093551Z_AS8452_S1a9QZLik2AkIwa9xzm1oGcpBnKNbluNsdEqoIDCRKvGy7i1vW-0.2.0-probe.json","Location: http://static.dbmads.com/static.html"
"http://www.vpntunnel.se","2017-11-19 10:24:47","https://api.ooni.io/files/download/2017-11-20/20171119T093550Z-EG-AS8452-web_connectivity-20171119T093551Z_AS8452_S1a9QZLik2AkIwa9xzm1oGcpBnKNbluNsdEqoIDCRKvGy7i1vW-0.2.0-probe.json","Server: nginx
Date: Sun, 19 Nov 2017 10:24:49 GMT
Location: https://vpntunnel.com/
Content-Type: text/html"
"http://boxpn.com","2017-06-15 12:20:53","https://api.ooni.io/files/download/2017-06-16/20170615T122049Z-EG-AS36935-web_connectivity-20170615T122050Z_AS36935_SUQB5OYFyRmpjqboTmckskCtJ7jM5WnvHXwwWKqbqCivUBCD71-0.2.0-probe.json","Server: nginx
Date: Thu, 15 Jun 2017 12:20:53 GMT
Location: https://boxpn.com/
Content-Type: text/html"
"http://easy-hide-ip.com","2017-06-15 12:21:02","https://api.ooni.io/files/download/2017-06-16/20170615T122049Z-EG-AS36935-web_connectivity-20170615T122050Z_AS36935_SUQB5OYFyRmpjqboTmckskCtJ7jM5WnvHXwwWKqbqCivUBCD71-0.2.0-probe.json","Server: nginx
Date: Thu, 15 Jun 2017 12:21:03 GMT
Location: https://easy-hide-ip.com/
Content-Type: text/html"
"http://frootvpn.com","2017-06-15 12:21:15","https://api.ooni.io/files/download/2017-06-16/20170615T122049Z-EG-AS36935-web_connectivity-20170615T122050Z_AS36935_SUQB5OYFyRmpjqboTmckskCtJ7jM5WnvHXwwWKqbqCivUBCD71-0.2.0-probe.json","Server: nginx
Date: Thu, 15 Jun 2017 12:21:15 GMT
Location: https://frootvpn.com/
Content-Type: text/html"
"http://www.vpntunnel.se","2017-06-15 12:28:10","https://api.ooni.io/files/download/2017-06-16/20170615T122049Z-EG-AS36935-web_connectivity-20170615T122050Z_AS36935_SUQB5OYFyRmpjqboTmckskCtJ7jM5WnvHXwwWKqbqCivUBCD71-0.2.0-probe.json","Server: nginx
Date: Thu, 15 Jun 2017 12:28:11 GMT
Location: https://vpntunnel.com/
Content-Type: text/html"
"http://reliefweb.int/","2017-11-06 00:25:25","https://api.ooni.io/files/download/2017-11-07/20171106T000822Z-EG-AS37069-web_connectivity-20171106T000823Z_AS37069_ilugLiwUPBB7xqMzCDc0iDzkrRVjP6B4bWzunVlEthY933Bc30-0.2.0-probe.json","X-Varnish-TTL: 0.000
X-Content-Options: nosniff
Content-Type: text/html
X-XSS-Protection: 1; mode=block
Server: nginx
Via: 1.1 varnish-v4
Set-Cookie: __bm-hap_hKBcutrqRn9rEZDW=S1; path=/; HttpOnly; Secure
Location: https://reliefweb.int/
Age: 0
Cache-Control: no-cache, no-store, must-revalidate
X-Varnish: 933658599
Date: Mon, 06 Nov 2017 00:25:28 GMT
X-Varnish-Server: rwint-varnish"
"https://www.amnesty.org/","2017-11-06 00:33:40","https://api.ooni.io/files/download/2017-11-07/20171106T000822Z-EG-AS37069-web_connectivity-20171106T000823Z_AS37069_ilugLiwUPBB7xqMzCDc0iDzkrRVjP6B4bWzunVlEthY933Bc30-0.2.0-probe.json","Access-Control-Allow-Origin: *
X-XSS-Protection: 1; mode=block
Strict-Transport-Security: max-age=15768000
Content-Type: text/html; charset=UTF-8
Server: Microsoft-IIS/8.0
X-UA-Compatible: IE=Edge,chrome=1
Date: Mon, 06 Nov 2017 00:33:48 GMT
Set-Cookie: ARRAffinity=fe93d7555140e730a57adee08819d151ef6f2e9107dc113c27ee40a9c8ea4fb8;Path=/;HttpOnly;Domain=www.amnesty.org
Location: https://www.amnesty.org/en/"
"http://www.blizzard.com","2017-11-06 00:37:42","https://api.ooni.io/files/download/2017-11-07/20171106T000822Z-EG-AS37069-web_connectivity-20171106T000823Z_AS37069_ilugLiwUPBB7xqMzCDc0iDzkrRVjP6B4bWzunVlEthY933Bc30-0.2.0-probe.json","Server: nginx/1.13.3
Date: Mon, 06 Nov 2017 00:37:43 GMT
Location: https://www.blizzard.com/
Content-Type: text/html"
"http://www.copticpope.org","2017-10-31 09:22:10","https://api.ooni.io/files/download/2017-11-01/20171031T090757Z-EG-AS8452-web_connectivity-20171031T090758Z_AS8452_ZppWdqXRYNKjP4DkzNMHSCHaQ8zbrUViG8BAWj0JVW6sjfVsdi-0.2.0-probe.json","Location: http://static.dbmads.com/static.html"
"http://www.vpntunnel.se","2017-10-31 09:59:44","https://api.ooni.io/files/download/2017-11-01/20171031T090757Z-EG-AS8452-web_connectivity-20171031T090758Z_AS8452_ZppWdqXRYNKjP4DkzNMHSCHaQ8zbrUViG8BAWj0JVW6sjfVsdi-0.2.0-probe.json","Server: nginx
Date: Tue, 31 Oct 2017 09:59:46 GMT
Location: https://vpntunnel.com/
Content-Type: text/html"
"http://www.amnesty.org","2016-09-09 06:29:31","https://api.ooni.io/files/download/2016-09-10/20160909T061400Z-EG-AS20928-web_connectivity-20160909T061151Z_AS20928_9vZK1nvORU09a8708xyhYSrQEqDkH2uRSdbloiNSPZb9cfe06B-0.2.0-probe.json","Access-Control-Allow-Origin: *
X-XSS-Protection: 1; mode=block
Content-Type: text/html; charset=UTF-8
Strict-Transport-Security: max-age=15768000
X-UA-Compatible: IE=Edge,chrome=1
Date: Fri, 09 Sep 2016 06:29:29 GMT
Location: http://www.amnesty.org/en/"
"http://www.gnupg.org","2016-09-09 06:38:08","https://api.ooni.io/files/download/2016-09-10/20160909T061400Z-EG-AS20928-web_connectivity-20160909T061151Z_AS20928_9vZK1nvORU09a8708xyhYSrQEqDkH2uRSdbloiNSPZb9cfe06B-0.2.0-probe.json","Location: https://www.gnupg.org/
Content-Type: text/html"
"http://reliefweb.int/","2017-11-19 14:19:32","https://api.ooni.io/files/download/2017-11-20/20171119T140134Z-EG-AS36992-web_connectivity-20171119T140136Z_AS36992_hTJ6Y2mQLI6IwJYQvUtAgfOTb5w1okyCoUjcJ1aPfAhMHVnTAl-0.2.0-probe.json","X-Varnish-TTL: 0.000
X-Content-Options: nosniff
Content-Type: text/html
X-XSS-Protection: 1; mode=block
Server: nginx
Via: 1.1 varnish-v4
Set-Cookie: __bm-hap_hKBcutrqRn9rEZDW=S1; path=/; HttpOnly; Secure
Location: https://reliefweb.int/
Age: 0
Cache-Control: no-cache, no-store, must-revalidate
X-Varnish: 1054363738
Date: Sun, 19 Nov 2017 14:19:33 GMT
X-Varnish-Server: rwint-varnish"
"https://www.amnesty.org/","2017-11-19 14:27:51","https://api.ooni.io/files/download/2017-11-20/20171119T140134Z-EG-AS36992-web_connectivity-20171119T140136Z_AS36992_hTJ6Y2mQLI6IwJYQvUtAgfOTb5w1okyCoUjcJ1aPfAhMHVnTAl-0.2.0-probe.json","Access-Control-Allow-Origin: *
X-XSS-Protection: 1; mode=block
Strict-Transport-Security: max-age=15768000
Content-Type: text/html; charset=UTF-8
Server: Microsoft-IIS/8.0
X-UA-Compatible: IE=Edge,chrome=1
Date: Sun, 19 Nov 2017 14:27:52 GMT
Set-Cookie: ARRAffinity=79e06db539acb57119e709978d2cf1da299e8341753d6f6345007fcab3f69bc5;Path=/;HttpOnly;Domain=www.amnesty.org
Location: https://www.amnesty.org/en/"
"http://www.blizzard.com","2017-11-19 14:32:32","https://api.ooni.io/files/download/2017-11-20/20171119T140134Z-EG-AS36992-web_connectivity-20171119T140136Z_AS36992_hTJ6Y2mQLI6IwJYQvUtAgfOTb5w1okyCoUjcJ1aPfAhMHVnTAl-0.2.0-probe.json","Server: nginx/1.13.3
Date: Sun, 19 Nov 2017 14:32:33 GMT
Location: https://www.blizzard.com/
Content-Type: text/html"
